Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Topological_diameter_bonds,BRICS_unique_frag_count,BRICS_largest_frag_heavy_atoms,Fgroup_carbonyl,Fgroup_ester,Fgroup_amide,Fgroup_ether,Fgroup_alcohol,RingCount,AromaticAtomCount,Hybrid_SP,Hybrid_SP2,Hybrid_SP3,NumHDonors,NumHAcceptors,EState_sum,EState_max,EState_min,EState_std,EState_mean,Gasteiger_max,Gasteiger_min,Gasteiger_mean,Gasteiger_std,SASA_sum,MolLogP,TPSA,NumRotatableBonds,FractionCSP3,R_eff,D,Tg,eta
1.3868,448.69,19.0,6.3413e-05,CC(COC(=O)C(C)(C)OC(=O))O,True,8.0,4,5,2,2,0,2,1,0,0,0,6,7,1,5,40.75,11.141944444444444,-1.2950000000000004,4.153862887649059,3.1346153846153846,0.34959119104902525,-0.4600112910860116,-0.06297347545494437,0.26505886343857393,96.39447150037968,-0.13800000000000007,72.83,5,0.75,7.655651056853102e-10,3.377339620181516e-10,104.435,139.0612516644474
1.3553,475.76,17.0,4.6862e-05,CC(CCNC(=O)C(OC(=O))C(C)C)O,True,9.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,42.66666666666667,11.479486016628876,-0.753241685563115,3.9440533546116274,2.8444444444444446,0.29337790230991745,-0.45418753333087003,-0.07233001307710568,0.22282316381419848,116.64358181635144,0.07109999999999977,75.63,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,105.702,131.9625468164794
1.492,477.78,17.0,5.9261e-05,COCC(C)(CO)NCCC(C)OC(=O),True,10.0,5,5,1,1,0,2,1,0,0,0,3,12,2,5,39.08333333333333,10.031366996274329,-0.4348720946712017,3.1716580424386183,2.605555555555555,0.29284322991057266,-0.46483271477408117,-0.08395244940621566,0.21357777249485344,120.40554594615018,-0.07499999999999996,67.78999999999999,9,0.9,7.817645783266261e-10,3.3073554813571757e-10,102.33599999999998,113.58046614872362
1.4276,463.75,19.0,9.2019e-05,COCC(CNC(C)C(C)OC(=O))O,True,10.0,5,4,1,1,0,2,1,0,0,0,3,11,2,5,37.5,10.040966903366796,-0.5362211829176118,3.288043086371063,2.6785714285714284,0.2929002345702905,-0.463233551830093,-0.08577285061603816,0.22169696055351926,111.23066283141796,-0.46669999999999917,67.79,8,0.8888888888888888,7.7403626303758e-10,3.340377559460565e-10,101.933,114.54576101885381
1.3424,476.75,19.0,6.0266e-05,O=C(O)CCCN(CCNC(=O))CCO,True,10.0,5,6,2,0,1,0,2,0,0,0,6,9,3,4,44.666666666666664,10.272460474930712,-0.8148472274712348,3.9405166458889536,2.9777777777777774,0.30288942043609923,-0.4812297919062522,-0.09443061393966362,0.22434567133460387,114.4008616528068,-1.108499999999999,89.87,10,0.7777777777777778,7.812023970995326e-10,3.3097355728287923e-10,105.64900000000002,135.66000856042234
1.4636,483.69,19.0,5.9794e-05,CC(OC(=O))C(=O)NC(CO)CC(F)F,True,9.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,54.666666666666664,11.921636196145124,-2.620606051062401,5.271743394442434,3.6444444444444444,0.293357411115642,-0.45476920780900176,-0.06933556006306643,0.24358839902932666,103.81494539240384,-0.3198000000000001,75.63000000000001,7,0.75,7.849747784234301e-10,3.293829858396725e-10,106.495,141.80426098535287
1.4631,459.77,17.0,3.1806e-05,CC(CN)C(=O)N(C)C(C)CNC(=O),True,9.0,4,6,2,0,2,0,0,0,0,0,6,8,2,3,37.833333333333336,11.608476001511715,-0.1678878495842786,3.6069414391520174,2.7023809523809526,0.22621862751457442,-0.356621272529095,-0.0785115031871056,0.1933498696367385,111.50002809381749,-0.825899999999999,75.43,6,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,105.063,134.907547439007
1.3363,477.73,19.0,3.6641e-05,CCC(CO)NCC(OC(=O))C(=O)OC,True,8.0,5,5,2,2,0,2,1,0,0,0,6,9,2,6,44.33333333333333,11.082499055177626,-0.9647222222222227,3.9018471948784237,2.9555555555555553,0.3480251870307893,-0.4662372925763602,-0.07739839094866041,0.2553669635907317,112.58224393112611,-0.9384999999999992,84.86,8,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,106.745,137.06734198887145
1.426,477.78,16.0,0.00011577,COCC(CCO)NC(C)CCOC(=O),True,10.0,5,5,1,1,0,2,1,0,0,0,3,12,2,5,38.666666666666664,9.917854759978677,0.13748456790123464,3.0803518974273367,2.5777777777777775,0.29257650115987593,-0.46783788035737905,-0.08737759382912899,0.21200363674703795,120.40554594615018,-0.07499999999999996,67.78999999999999,10,0.9,7.817645783266261e-10,3.3073554813571757e-10,101.33599999999998,112.4705882352941
1.3553,475.76,17.0,1.1722e-05,CC(CN(C)C(=O)CC(C)(C)OC(=O))O,True,9.0,4,6,2,1,1,1,1,0,0,0,6,9,1,4,42.75,11.587847222222223,-0.7998143424036281,3.957722597534111,2.85,0.2931244235623783,-0.46132824728383154,-0.06593317804383042,0.21966352285295088,116.79549667070842,0.16730000000000006,66.84,6,0.8,7.806612844814021e-10,3.3120297043769233e-10,104.94399999999999,131.01622971285892
1.4631,459.77,17.0,5.9473e-05,CC(CNC(=O))CNC(=O)C(C)(C)N,True,9.0,4,6,2,0,2,0,0,0,0,0,6,8,3,3,38.24999999999999,11.316767290249434,-0.8493971639581757,3.5784203937038517,2.7321428571428568,0.239019278537223,-0.3583429231152972,-0.08206055346056391,0.19423899574999695,111.3481132394605,-0.7779999999999982,84.22,6,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,106.821,137.16493080325296
1.3231,462.72,31.0,1.0431e-05,CCCCCC(O)C(OC(=O))C(=O)O,True,9.0,2,11,2,1,0,1,2,0,0,0,6,8,2,4,43.83333333333333,10.51967931153943,-1.440410997732427,4.341628155886231,3.1309523809523805,0.34727890047545945,-0.4784282627343998,-0.07878558634324988,0.2539306752581285,105.33671339592829,0.5537999999999998,83.83,8,0.7777777777777778,7.734627871540583e-10,3.342854247420249e-10,105.03800000000001,134.87544585532888
1.4086,432.74,17.0,9.0529e-05,CC(CCN(C)CCN)OC(=O),True,9.0,4,4,1,1,0,1,0,0,0,0,3,9,1,4,29.833333333333332,9.929837884227766,0.0025226757369611885,2.748462411417983,2.486111111111111,0.29284323109189375,-0.4648325514898085,-0.0824928384818811,0.2037593881785725,99.07421979286978,-0.17149999999999993,55.559999999999995,7,0.875,7.563840233292518e-10,3.4183341841078983e-10,97.386,111.17123287671232
1.4784,477.73,31.0,5.7798e-05,CC(C)N(CC(=O)O)CC(CO)OC(=O),True,8.0,5,4,2,1,0,1,2,0,0,0,6,9,2,5,46.33333333333333,10.527330876795162,-0.9523214285714283,4.117767216868861,3.0888888888888886,0.31721450518062855,-0.4802856866557468,-0.08385523655955117,0.24901998004297718,112.50151756629946,-0.6846999999999996,87.07000000000002,8,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,107.187,137.63489798830076
1.4125,459.77,16.0,9.0054e-05,CC(C)(CCC(=O)NCCN)NC(=O),True,10.0,4,7,2,0,2,0,0,0,0,0,6,8,3,3,37.91666666666666,11.170096371882087,-0.3315430130385486,3.549087923973296,2.7083333333333326,0.219629041241128,-0.35483624856620505,-0.08341815322558724,0.19148283428736312,111.34811323946052,-0.6338999999999981,84.22,7,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,105.821,135.88086745612782
1.3553,475.76,17.0,3.0274e-05,CC(COC(=O))N(C)C(=O)CC(C)(C)O,True,9.0,4,7,2,1,1,1,1,0,0,0,6,9,1,4,42.75,11.585304705215421,-1.017282179075334,3.9670036431375806,2.85,0.2926515955817636,-0.4657186822211763,-0.06766616880386783,0.21927518598113072,116.79549667070843,0.16730000000000006,66.84,6,0.8,7.806612844814021e-10,3.3120297043769233e-10,104.94399999999999,131.01622971285892
1.3752,474.78,14.0,6.7598e-05,CCC(CNC(=O)CNCCNC(=O))N,True,12.0,5,5,2,0,2,0,0,0,0,0,6,9,4,4,40.0,11.177002551020408,-0.07870086923658315,3.4192204465624942,2.6666666666666665,0.2335137585826159,-0.3574018846956629,-0.09247978747689549,0.19807912591828847,118.3610025554747,-1.824499999999997,96.25,9,0.7777777777777778,7.801248978168442e-10,3.3143069404592725e-10,107.72800000000001,138.32957625909546
1.4542,479.77,26.0,0.00010654,CC(CO)(COC(=O))CSCC(N)=O,True,9.0,4,6,2,1,1,1,1,0,0,0,6,8,2,5,42.25,10.438988173973293,-0.5128703703703703,3.908852704068025,3.017857142857143,0.2925977045980692,-0.46719384513633055,-0.08462633388305267,0.2288822763651085,108.26501075789527,-0.6234999999999999,89.62,8,0.75,7.828484499819979e-10,3.3027763717471804e-10,107.90100000000001,143.676431424767
1.4125,459.77,16.0,4.5985e-05,CC(CNC(=O))CNC(=O)CC(C)N,True,10.0,4,6,2,0,2,0,0,0,0,0,6,8,3,3,37.83333333333333,11.150656179138322,-0.11258679243302283,3.523393517504698,2.702380952380952,0.22105610107369308,-0.358342923154864,-0.08511603018543301,0.1917107819466819,111.3481132394605,-0.7779999999999982,84.22,7,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,105.821,135.88086745612782
1.4418,461.74,19.0,2.8958e-05,CC(O)C(=O)N(C)CC(C)(C)OC(=O),True,8.0,4,5,2,1,1,1,1,0,0,0,6,8,1,4,41.25,11.256809334845048,-1.0351563681027967,4.014611233463976,2.9464285714285716,0.29317597469564166,-0.4599865232824853,-0.0658021798012922,0.2298058306854306,107.62061355597618,-0.22280000000000055,66.84,5,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,104.542,134.2385504351548
1.4087,445.74,19.0,3.5884e-05,CCC(NC(=O))C(=O)NCC(C)N,True,8.0,4,5,2,0,2,0,0,0,0,0,6,7,3,3,36.333333333333336,11.280601851851852,-0.4479166666666672,3.6988132927301662,2.794871794871795,0.24211149856133274,-0.35277200764906563,-0.08522539920572589,0.20200650713607338,102.17323012472826,-1.0255999999999983,84.22,6,0.75,7.638836294709818e-10,3.3847738889888954e-10,105.418,140.37017310252998
1.4303,420.64,31.0,3.8396e-05,CC(O)C(NC(=O))C(O)=NO,True,6.0,2,8,1,0,1,0,3,0,0,0,7,4,4,4,38.83333333333333,9.870130385487528,-1.0578703703703705,4.208924736047615,3.53030303030303,0.24808099205252912,-0.49271421099322016,-0.12130549116727879,0.25753790405925614,77.5102384192921,-1.1724999999999997,102.15,4,0.6,7.492674328415952e-10,3.4508017430487615e-10,108.494,180.52246256239602
1.4707,457.75,19.0,4.6864e-05,CC#CCC(COC(=O))NCC(C)O,True,8.0,4,6,1,1,0,1,1,0,0,2,3,9,2,4,37.16666666666667,9.985821601788864,-0.41359552154195023,3.1232758126600664,2.654761904761905,0.2926339143325747,-0.4662029625722431,-0.07899565133467785,0.20215566978779,108.67134410783133,-0.08819999999999978,58.56,7,0.7,7.706836004920982e-10,3.354909020522174e-10,100.48700000000001,143.34807417974324
1.4138,449.68,31.0,3.8299e-05,CN(CC(=O)O)CC(COC(=O))O,True,9.0,4,4,2,1,0,1,2,0,0,0,6,7,2,5,43.0,10.194531919249181,-0.9666613651633493,4.248313699548816,3.3076923076923075,0.3171942152158428,-0.48028592627060446,-0.09180300675725454,0.26652722431886533,94.151751336835,-1.4632999999999994,87.07000000000001,7,0.7142857142857143,7.661277456029385e-10,3.374859320914706e-10,105.382,147.3285400439385
1.3575,461.74,26.0,4.7921e-05,CC(C)C(=O)NC(C)(CO)COC(=O),True,8.0,4,5,2,1,1,1,1,0,0,0,6,8,2,4,41.25,11.314378779289495,-0.9005324074074075,4.002962713306113,2.9464285714285716,0.2926637584402043,-0.4653199437648848,-0.07514047846686829,0.22728574866485068,107.4686987016192,-0.3173999999999999,75.63,6,0.7777777777777778,7.72916359304962e-10,3.3452175415002225e-10,105.30000000000001,135.21187045227566
1.4811,475.76,26.0,4.799e-05,CC(OC(=O))C(CO)NC(=O)C(C)(C)C,True,8.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,43.083333333333336,11.576485260770975,-0.5676620370370373,3.9611182251033603,2.8722222222222222,0.29292028327528435,-0.4625988930261817,-0.07187217463253096,0.22012823783934912,116.64358181635144,0.07109999999999927,75.63,5,0.8,7.806612844814021e-10,3.3120297043769233e-10,107.702,134.45942571785267
1.3687,433.73,19.0,5.5146e-05,CC(CN(C)C(C)CO)OC(=O),True,8.0,4,4,1,1,0,1,1,0,0,0,3,9,1,4,32.166666666666664,9.946039698286722,-0.12361111111111156,3.254126339518194,2.6805555555555554,0.29288996811448437,-0.4635178968642474,-0.08092975774392018,0.21469974130487438,97.09414934153583,-0.13950000000000012,49.77,6,0.875,7.569603893307853e-10,3.4157313905755427e-10,97.327,111.10388127853881
1.3936,468.75,19.0,5.3184e-05,CC(CS(=O)(=O)C(C)CO)OC(=O),True,8.0,2,10,1,1,0,1,1,0,0,0,5,8,1,5,43.083333333333336,11.290879629629629,-3.3656712962962962,4.965921916824665,3.3141025641025643,0.2928749943292015,-0.4638024127885222,-0.06553347414669858,0.2200361773671919,97.37986043821901,-0.6564999999999999,80.67000000000002,6,0.8571428571428571,7.768081264884646e-10,3.32845818046143e-10,107.009,124.69835192275679
1.3945,469.66,17.0,8.3283e-05,CC(OC(=O))C(=O)NCC(F)(F)CO,True,9.0,4,6,2,1,1,1,1,0,0,0,6,8,2,4,53.24999999999999,12.3873721340388,-3.364524872448979,5.50222353875982,3.803571428571428,0.2933574100251433,-0.4547693497921578,-0.06650631084185747,0.25700075032729974,94.64006227767162,-0.7083000000000002,75.63000000000001,6,0.7142857142857143,7.77310482718125e-10,3.326307081590009e-10,106.09200000000001,148.32115038945477
1.3937,447.75,19.0,5.3463e-05,CCC(CO)NCC(CC)OC(=O),True,8.0,4,5,1,1,0,1,1,0,0,0,3,10,2,4,33.66666666666667,10.05853977702192,-0.08509259259259294,3.225688544313518,2.5897435897435903,0.292899825304053,-0.4632429746290003,-0.0827711579260048,0.20673038627718837,106.11711760191108,0.29849999999999977,58.559999999999995,8,0.8888888888888888,7.650301154362546e-10,3.37970141447966e-10,98.48700000000001,110.67336746160571
1.3614,474.78,17.0,3.1229e-05,CCC(COC(=O))NC(=O)C(C)(C)CN,True,9.0,4,7,2,1,1,1,0,0,0,0,6,9,2,4,40.74999999999999,11.693290816326531,-0.5886915391156462,3.617555536863901,2.7166666666666663,0.29265165695687423,-0.4657152016888147,-0.07433811960101158,0.2116722880288707,118.62365226768542,0.039100000000001356,81.42,7,0.8,7.801248978168442e-10,3.3143069404592725e-10,106.76200000000001,133.28589263420724
1.4533,461.78,13.0,6.3072e-05,CC(CNCCCCCCO)OC(=O),True,12.0,4,7,1,1,0,1,1,0,0,0,3,11,2,4,34.83333333333333,9.948705337744943,-0.050979807046275694,3.0145035010506676,2.4880952380952377,0.292889815244409,-0.46352804959908767,-0.08247689995800853,0.19819596126263392,115.2920007166433,0.6901999999999997,58.559999999999995,10,0.9,7.729386776093882e-10,3.345120949641611e-10,97.89,108.64594894561598
1.3553,475.76,17.0,6.5094e-05,CCC(CNC(=O)CC(CC)OC(=O))O,True,10.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,42.33333333333333,11.289401927437641,-0.5129482657260438,3.9227223348247207,2.822222222222222,0.29286675931085077,-0.4640510663036002,-0.07376450549830668,0.21917466118464277,116.64358181635144,0.21519999999999967,75.63,8,0.8,7.806612844814021e-10,3.3120297043769233e-10,104.702,130.71410736579276
1.336,460.75,31.0,2.2984e-05,CCC(C)C(=O)NCC(CN)OC(=O),True,9.0,4,6,2,1,1,1,0,0,0,0,6,8,2,4,38.833333333333336,11.302894935752079,-0.43008692365835266,3.6396876110152943,2.773809523809524,0.29296583253894753,-0.46135138941938847,-0.07613116200610408,0.2188620871317013,109.4487691529532,-0.35099999999999926,81.42000000000002,7,0.7777777777777778,7.72363570059866e-10,3.3476117511071104e-10,105.35900000000001,135.28763018975604
1.4299,445.74,17.0,4.1595e-05,CC(CNC(=O)C(C)CNC(=O))N,True,9.0,4,5,2,0,2,0,0,0,0,0,6,7,3,3,36.333333333333336,11.23074074074074,-0.21856481481481538,3.6501915888956598,2.794871794871795,0.22416354051138762,-0.3578893642962389,-0.0869089529041885,0.19963939593968125,102.17323012472828,-1.1680999999999977,84.22,6,0.75,7.638836294709818e-10,3.3847738889888954e-10,105.418,140.37017310252998
1.4392,475.76,16.0,4.3941e-05,CC(CC(C)(C)CNC(=O)CO)OC(=O),True,10.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,42.74999999999999,10.82143715356513,-0.503500645628622,3.7514671870290153,2.8499999999999996,0.29284277541298265,-0.46486133881681213,-0.07461367992553972,0.21996134799306388,116.64358181635144,0.07269999999999988,75.63,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,105.702,131.9625468164794
1.426,485.76,31.0,3.5608e-05,CC(C)(CC#N)CNC(=O)C(CNC(=O))O,True,11.0,4,7,2,0,2,0,1,0,0,2,6,8,3,4,48.25,11.299869142101286,-1.2610317460317464,4.065040280045858,3.015625,0.2502058826158358,-0.3813971875097286,-0.07324901508567006,0.2008019386739453,118.72059408382407,-0.850619999999999,102.22000000000001,7,0.7,7.860929776251202e-10,3.289144461092593e-10,112.02,159.80028530670472
1.4743,476.75,26.0,8.4297e-05,CN(C)CC(=O)NC(C)(CO)COC(=O),True,9.0,5,5,2,1,1,1,1,0,0,0,6,9,2,5,43.416666666666664,11.383360260770974,-0.9226157407407407,3.8843769328980278,2.8944444444444444,0.29266375846080217,-0.46531993777760866,-0.08082601670811017,0.23067795555810536,114.63350287199042,-1.4117999999999988,78.87,7,0.7777777777777778,7.812023970995326e-10,3.3097355728287923e-10,106.44900000000001,136.68725923812244
1.4631,459.77,17.0,3.0819e-05,CC(CNC(=O)C(C)C(C)NC(=O))N,True,9.0,4,6,2,0,2,0,0,0,0,0,6,8,3,3,38.166666666666664,11.441157407407406,-0.2509722222222228,3.624499110009745,2.726190476190476,0.22444519366242305,-0.35543503553442374,-0.0828140793996579,0.19300129652032222,111.3481132394605,-0.7795999999999979,84.22,6,0.7777777777777778,7.718155841101534e-10,3.349988541939618e-10,106.821,137.16493080325296
1.4157,485.76,26.0,3.6968e-05,CC=CC=CC(=O)NC(CO)C(C)OC(=O),True,11.0,6,5,2,1,1,1,1,0,0,0,10,6,2,4,45.833333333333336,11.309081632653061,-0.6037443310657602,3.744438310587427,2.8645833333333335,0.29292028482060223,-0.4625986778066977,-0.07458142532799489,0.2132339916311315,118.81937686604392,0.15729999999999983,75.63,7,0.45454545454545453,7.860929776251202e-10,3.289144461092593e-10,106.702,234.22909598882458
1.4084,411.07,26.0,5.5012e-05,CC(Cl)(CO)COC(=O),True,6.0,2,6,1,1,0,1,1,0,0,0,3,6,1,3,28.861111111111114,9.60496063240111,-0.8324305555555553,3.723329627488865,3.2067901234567904,0.2926397179395623,-0.46594069567525087,-0.07790651607246774,0.23813010142007537,71.30299155368186,0.14920000000000005,46.53,4,0.8,7.435415817867039e-10,3.4773756123314676e-10,96.413,120.36579275905117
1.4881,474.73,26.0,6.4356e-05,C=CCNC(=O)CNC(CO)COC(=O),True,11.0,5,4,2,1,1,1,1,0,0,0,8,7,3,5,44.5,11.082739512471655,-0.4262211829176119,3.787828964891804,2.966666666666667,0.2926348237401142,-0.46614491671062525,-0.08956952795405963,0.2294299268488161,110.98204398511355,-1.5878999999999994,87.66,9,0.5555555555555556,7.800975113682117e-10,3.314423293986177e-10,106.00500000000001,190.46616091036137
1.4582,447.76,26.0,7.2886e-05,COCC(C)NC(CN)CNC(=O),True,9.0,5,4,1,0,1,1,0,0,0,0,3,10,3,4,32.66666666666666,10.032337569286973,0.10680555555555515,2.756028554407993,2.512820512820512,0.20667839414361258,-0.3830835425297019,-0.09927294079346662,0.19199158867188676,105.935194254527,-1.3157999999999974,76.38,8,0.875,7.650358107604322e-10,3.379676254225842e-10,102.052,116.49771689497717
1.4808,475.81,26.0,2.0704e-05,CCC(C)NCC(CC(C)(C)OC(=O))O,True,10.0,4,7,1,1,0,1,1,0,0,0,3,12,2,4,37.416666666666664,10.194918019306998,-0.5989093206727134,3.2254225149050164,2.4944444444444445,0.2931116540006497,-0.46177303814957615,-0.07428728454876168,0.19311972195504593,124.46688383137553,1.0771,58.56,8,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,101.293,111.29987014284288
1.4299,445.74,17.0,5.1111e-05,CC(NC(=O))C(C)C(=O)NCCN,True,9.0,4,6,2,0,2,0,0,0,0,0,6,7,3,3,36.33333333333333,11.29560185185185,-0.2391203703703706,3.676879455514634,2.7948717948717947,0.22443533378405983,-0.3554350355406476,-0.08655453944456812,0.1998302187881609,102.17323012472828,-1.1680999999999981,84.22,6,0.75,7.638836294709818e-10,3.3847738889888954e-10,105.418,140.37017310252998
1.4507,485.68,19.0,5.6644e-05,C=CC(CNC(COC(=O))C(F)(F)F)O,True,9.0,4,6,1,1,0,1,1,0,0,0,5,10,2,4,56.91666666666667,12.231891061980347,-4.53779761904762,5.5736534678465235,3.7944444444444447,0.4066766301912384,-0.4658699419381686,-0.0678321257098629,0.2373635264414223,101.72438516293424,0.22679999999999956,58.56,7,0.625,7.860498212716091e-10,3.289325044405852e-10,103.28000000000002,164.98402555910545
1.3485,475.76,19.0,3.2191e-05,CC(C)C(OC(=O))C(=O)NC(C)(C)CO,True,8.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,43.083333333333336,11.643032407407407,-0.8117361111111119,3.9877305485219066,2.8722222222222222,0.2933779046645499,-0.4541871986252102,-0.07057140353518045,0.22365277156185526,116.64358181635144,0.07109999999999977,75.63000000000001,6,0.8,7.806612844814021e-10,3.3120297043769233e-10,106.702,133.21098626716602
1.4392,371.61,31.0,6.102e-05,C#CC(CO)NC(=O),True,5.0,2,5,1,0,1,0,1,0,0,2,3,3,2,2,26.833333333333332,9.615277777777777,-0.5347222222222228,3.6185312520507407,3.3541666666666665,0.20766377057394209,-0.39319334132944833,-0.10210901796621583,0.20859468538429873,57.683383304663344,-1.2735000000000003,49.33,3,0.4,7.18945214775131e-10,3.596342683869387e-10,94.027,234.48129675810472
1.4524,473.79,16.0,2.5729e-05,CN(CC(C)(C)CN)C(=O)CCNC(=O),True,10.0,4,6,2,0,2,0,0,0,0,0,6,9,2,3,39.41666666666667,11.540668934240363,-0.06696660840262036,3.4791764668898306,2.627777777777778,0.22360075954239006,-0.3581601100594399,-0.07809636813677437,0.18631091070070765,120.67491120854972,-0.4341999999999988,75.43,7,0.8,7.795822878488008e-10,3.31661378607529e-10,105.465,131.66666666666666
1.4138,465.74,19.0,7.2436e-05,CC(CN(CCCF)CCOC(=O))O,True,9.0,5,4,1,1,0,1,1,0,0,0,3,11,1,4,40.83333333333333,11.902677390400605,-0.4529237528344674,4.069313917398602,2.9166666666666665,0.2926229269589464,-0.4665362085287933,-0.07886030902582648,0.2092885126504699,109.02959735902648,0.2017999999999998,49.769999999999996,9,0.8888888888888888,7.75141840150585e-10,3.3356132121021287e-10,97.52800000000002,109.59570483206396
1.4919,475.77,31.0,7.6376e-05,CNCC(C)CNC(=O)C(COC(=O))N,True,11.0,5,5,2,1,1,1,0,0,0,0,6,9,3,5,41.33333333333334,11.305146919879064,-0.7944576719576719,3.518961610518927,2.755555555555556,0.29264819528981495,-0.46567792176890727,-0.08595468079690133,0.22351794320849913,116.4616584689674,-1.5415999999999965,93.45,8,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,108.267,139.02168640319587
